"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
67017,3/31/2026 0:00:00,21238,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14367509,14367509,4936960,4936960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,2000000,0,0,0,0,0,0,16367509,4936960,4936960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12746259,8998000,9748000,0,0,31492259,0,0,4936960,16367509,0,0,0,257852,515705,773557,20665134,17215856,12239914,2933676,515705,53570285,0,0,0,0,0,0,0,0,1851637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19178055,185479,0,0,185479,0,0,0,1340875,18022659,0,18022659,0,0,0,0,0,0,0,0,0,0,0,0,0
67021,3/31/2026 0:00:00,21242,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18250000,17816648,0,0,0,0,0,0,18250000,17816648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18250000,17816648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4230000,6248000,5000000,0,0,15478000,0,0,17816648,0,0,0,0,0,487841,487841,10683668,10644585,10977425,988970,487841,33782489,0,0,0,0,0,0,0,0,7625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31848325,649789,0,0,649789,0,0,0,1467429,31030685,0,31030685,0,0,0,0,0,0,0,0,0,0,0,0,0
67022,3/31/2026 0:00:00,21243,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19445,8267,27712,0,0,0,19445,8267,27712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497951,46258,0,0,46258,0,0,0,17878,526331,0,526331,0,0,0,0,0,0,0,0,0,0,0,0,0
67024,3/31/2026 0:00:00,21245,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52000,22000,0,80000,0,154000,0,0,0,0,0,0,0,0,0,0,52000,22000,0,80000,0,154000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72794,19147,0,0,19147,0,0,0,2965,88976,0,88976,0,0,0,0,0,0,0,0,0,0,0,0,0
67056,3/31/2026 0:00:00,21277,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6542000,0,0,0,0,6542000,0,0,0,0,82895,0,0,0,0,82895,6624895,0,0,0,0,6624895,0,0,0,0,0,0,0,0,932708,0,0,0,0,0,0,0,0,0,0,0,237881,0,0,0,2928082,105230,0,0,105230,0,0,0,200618,2832694,0,2832694,0,0,0,0,0,0,0,0,0,0,0,0,0
67066,3/31/2026 0:00:00,21287,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24786646,0,34512178,0,0,0,0,0,0,0,0,10000000,0,0,8505681,8362050,0,0,496656,477485,0,0,6265131,5985419,0,0,6761787,6462904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,1224551,0,0,0,0,0,16497468,16049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,250000,0,0,0,500000,0,0,16049505,0,0,450000,323608,403936,265034,1442578,9497979,3971671,3158560,1098839,265034,17992083,0,0,0,0,0,5984331,0,0,192107,0,0,0,0,0,0,0,0,0,0,0,865850,0,0,0,6888310,119801,0,0,119801,0,0,0,716200,6291911,0,6291911,0,0,0,0,0,0,0,0,0,0,0,0,0
67076,3/31/2026 0:00:00,21297,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,494685,0,0,0,0,0,0,500000,494685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225000,10170000,7010000,0,0,19405000,0,0,0,500000,205638,0,0,0,0,205638,2930638,10170000,7010000,0,0,20110638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19854768,859218,0,0,859218,0,0,0,1266544,19447442,0,19447442,0,0,0,0,0,0,0,0,0,0,0,0,0
67078,3/31/2026 0:00:00,21299,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,250000,0,0,0,0,0,0,0,0,28390,28390,250000,0,0,0,28390,278390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929323,161071,0,0,161071,0,0,0,37236,2053158,0,2053158,0,0,0,0,0,0,0,0,0,0,0,0,0
67079,3/31/2026 0:00:00,21300,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2721954,2722991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2721954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11656000,1240000,248000,0,0,13144000,0,0,0,2721955,0,0,0,0,139039,139039,13703053,1914902,248000,0,139039,16004994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7204795,163332,0,0,163332,0,0,0,562113,6806014,0,6806014,0,0,0,0,0,0,0,0,0,0,0,0,0
67096,3/31/2026 0:00:00,21317,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8748000,15000000,0,0,0,23748000,0,0,0,0,29400,0,0,63326,123559,216285,8777400,15000000,0,63326,123559,23964285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5033303,211362,0,0,211362,0,0,0,351265,4893400,0,4893400,0,0,0,0,0,0,0,0,0,0,0,0,0
67108,3/31/2026 0:00:00,21329,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45641,0,0,0,45641,0,0,0,0,0,0,0,0,0,0,0,45641,0,0,0,45641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89892,6149,0,0,6149,0,0,0,2600,93441,0,93441,0,0,0,0,0,0,0,0,0,0,0,0,0
67127,3/31/2026 0:00:00,21348,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498000,398000,743000,0,0,1639000,0,0,0,0,0,0,0,0,151232,151232,498000,398000,743000,0,151232,1790232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6075084,241949,0,0,241949,0,0,0,448800,5868233,0,5868233,0,0,0,0,0,0,0,0,0,0,0,0,0
67129,3/31/2026 0:00:00,21350,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249966,249694,0,0,0,0,0,0,0,0,3851286,3840002,0,0,3851286,3840002,2749869,2610659,0,0,0,0,0,0,2749869,2610659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3603000,3585328,0,0,0,0,0,0,6602835,3851286,3840002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747000,249000,0,0,0,996000,0,0,3840002,6602835,0,0,0,127090,0,127090,2913069,4460477,2565422,1626959,0,11565927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8007809,326200,0,0,326200,0,0,0,577227,7756782,0,7756782,0,0,0,0,0,0,0,0,0,0,0,0,0
67130,3/31/2026 0:00:00,21351,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205539,0,0,0,0,205539,0,0,0,0,0,0,0,0,0,0,205539,0,0,0,0,205539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137131,23500,0,0,23500,0,0,0,9305,151326,0,151326,0,0,0,0,0,0,0,0,0,0,0,0,0
67132,3/31/2026 0:00:00,21353,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54507000,0,0,0,0,0,0,0,21785974,21606700,0,0,87850000,82774246,0,0,0,0,0,0,87850000,82774246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409142860,407255277,0,518778834,511636223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407423,0,0,407423,407423,0,0,0,0,0,0,407423,0,511636223,0,0,0,0,0,1252323,1252323,124345221,136645874,213814983,24074325,14415566,513295969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147055622,786049,0,0,786049,0,0,0,7202547,140639124,0,140639124,0,0,0,0,0,0,0,0,0,0,0,0,0
67140,3/31/2026 0:00:00,21361,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164793,0,0,0,0,0,0,0,1,164792,0,164792,0,0,0,0,0,0,0,0,0,0,0,0,0
67147,3/31/2026 0:00:00,21368,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21302854,0,28903578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5998000,2000000,2000000,0,0,9998000,0,0,0,0,465052,0,0,0,0,465052,6463052,2000000,2000000,0,0,10463052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12869126,2566523,0,0,2566523,0,0,0,1176746,14258903,0,14258903,0,0,0,0,0,0,0,0,0,0,0,0,0
67149,3/31/2026 0:00:00,21370,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525000,600000,0,0,0,1125000,0,0,0,0,0,0,0,0,0,0,525000,600000,0,0,0,1125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402601,47653,0,0,47653,0,0,0,48959,1401295,0,1401295,0,0,0,0,0,0,0,0,0,0,0,0,0
67153,3/31/2026 0:00:00,21374,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4850000,4815787,0,0,700000,692171,0,0,1978429,1832719,0,0,2678429,2524890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54054000,54106839,0,0,11450000,11445929,0,0,73032429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73032429,0,0,52661,0,0,52661,26774131,26610822,19359223,340914,0,73085090,0,0,0,0,0,2375876,0,1208546,17222933,7411063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30261741,473590,0,0,473590,0,0,0,1544348,29190983,0,29190983,0,0,0,0,0,0,0,0,0,0,0,0,0
67156,3/31/2026 0:00:00,21377,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465000,0,0,0,0,1465000,0,0,0,0,16484,0,0,0,0,16484,1481484,0,0,0,0,1481484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825508,25611,0,0,25611,0,0,0,38496,812623,0,812623,0,0,0,0,0,0,0,0,0,0,0,0,0
67160,3/31/2026 0:00:00,21381,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152270,144050,0,0,0,0,0,0,152270,144050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625798,3628470,0,0,3224023,3237755,0,0,7002091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7002091,120000,0,0,0,0,120000,2544122,4069531,446600,61838,0,7122091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6013908,748917,0,0,748917,0,0,0,484498,6278327,0,6278327,0,0,0,0,0,0,0,0,0,0,0,0,0
67163,3/31/2026 0:00:00,21384,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000,0,0,0,0,8000000,0,0,0,0,0,0,0,0,58447,58447,8000000,0,0,0,58447,8058447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094473,473051,0,0,473051,0,0,0,236567,4330957,0,4330957,0,0,0,0,0,0,0,0,0,0,0,0,0
67173,3/31/2026 0:00:00,21394,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60142828,0,60142828,0,0,0,0,0,0,0,0,42125000,0,0,0,0,0,0,4047466,3912959,0,0,36264161,34940252,0,0,40311627,38853211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40311627,38853211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497996,1998996,498999,0,0,4995991,0,0,38853211,0,0,1988125,0,191263,1216183,3395571,4451284,10639461,18830979,12106866,1216183,47244773,0,0,0,0,0,3901706,0,0,246562,0,19820476,0,0,0,0,0,0,0,0,0,2449330,0,0,0,53992226,12025946,0,0,12025946,0,0,0,12503588,53514584,0,53514584,0,114135438,11081731,103053707,0,0,38853211,13822144,25031067,0,0,0,0
67176,3/31/2026 0:00:00,21397,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12299216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184023,2080958,0,0,2184023,2080958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,1250000,0,0,0,0,0,0,3434023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12734000,13983000,999000,0,0,27716000,0,0,0,3434023,0,450000,0,0,258536,708536,13112826,16303782,2183415,0,258536,31858559,0,0,0,0,0,0,0,0,142383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11264468,277455,0,0,277455,0,0,0,681480,10860443,0,10860443,0,0,0,0,0,0,0,0,0,0,0,0,0
67178,3/31/2026 0:00:00,21399,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70262150,0,109927000,0,0,0,10418246,0,0,0,0,21000000,0,0,0,0,0,0,0,0,45207,44790,78143,78729,45207,44790,78143,78729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45207,78143,78729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499000,0,0,0,0,3499000,0,0,78729,45207,0,951800,0,1000000,0,1951800,3622936,951800,0,1000000,0,5574736,0,0,0,0,0,0,0,0,0,0,14524,0,0,0,0,0,0,0,0,0,0,0,0,0,21805509,607834,0,0,607834,0,0,0,1515512,20897831,0,20897831,0,0,0,0,0,0,0,0,0,0,0,0,0
67181,3/31/2026 0:00:00,21402,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,46297850,0,46297850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,2005644,0,0,0,0,0,2000000,2005644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9743000,6493000,0,0,0,16236000,0,0,2005644,0,0,314900,0,35403,402108,752411,9743000,8813544,0,35403,402108,18994055,0,0,16253,16253,0,3359675,0,0,132381,0,0,0,0,0,0,0,1084175,499931,0,0,55548,0,85270,0,12169170,784575,0,0,784575,0,0,0,1372552,11581193,0,11581193,0,0,0,0,0,0,0,0,0,0,0,0,0
