"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017","ACCT_IS0048","ACCT_IS0049","ACCT_DL0148","ACCT_DL0149"
64038,3/31/2026 0:00:00,18266,Subm,14635000,0,16595921,0,11250,61250,0,0,0,0,0,86533,0,0,10302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,21929,0,0,8573,0,8573,1,0,11054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11428,0,0,17942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133161,0,0,0,0,0,0,0,0,0,0,0
64049,3/31/2026 0:00:00,18277,Subm,0,0,386654040,501801739,45984455,45984455,1655266,119310,866432,40435,245348,111076144,695384630,963346,296094,27632,1368,0,0,26083,813,0,0,0,0,0,0,1424,0,91351,0,0,0,0,0,32603,2544,0,0,46321,305,0,0,750597,0,0,460381,193182,132897,17348,0,343427,117,433907,2220208,0,272351,94990,124874,63934,8263,292061,25,4861691,1384293,890397,632562,146866,3054118,23,951896,631951,564528,345958,120641,1663078,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86378,0,0,0,456604,456604,1,234794,0,326999,0,1192362,1519361,14,488635,0,0,0,0,0,0,301611,19399386,1222169,0,0,20621555,4,0,0,0,0,66831,66831,1,555653,142466,49361,247507,662511,14,0,0,117288,0,0,117288,1,20915,12695,13509,20774,0,46978,13,25344386,0,0,5292111,3730220,223177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22269,437763836,0,0,0,0,277,3020355,0,26425816,969284,-6699,63797884,75726604,208159884,291866995,575753483,0,0,3,39118
64056,3/31/2026 0:00:00,18284,Subm,11564000,0,12961545,0,0,84200,0,0,0,0,0,799037,0,26241,3452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4853,0,0,34489,7568,5744,339,0,13651,41,891,21908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7904,7904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35220,37256,0,42024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1446302,0,0,0,0,0,0,0,306463,0,0,0,0,0,0,0,0,0,0,0
64059,3/31/2026 0:00:00,18287,WISE,7962000,0,20842429,10481886,0,51021,0,0,0,0,0,569943,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9306,0,0,0,0,9036,0,0,9036,1,0,0,0,0,0,0,0,0,0,0,0,202721,0,0,0,202721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435258,0,0,0,0,0,0,0,0,0,0,0
64062,3/31/2026 0:00:00,18290,Subm,39376000,0,45275354,0,0,191220,0,0,0,0,0,759179,0,2324,172,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2134,3157,7513,0,0,10670,2,22519,70884,0,0,174,0,0,0,174,1,69304,95564,14860,0,35652,146076,16,0,0,0,0,0,0,0,40918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192298,33047,0,7507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,8006075,0,0,0,0,12,191705,0,703469,0,0,0,0,0,0,0,0,0,0,0
64067,3/31/2026 0:00:00,18295,Subm,10208000,0,16888453,0,400000,400000,0,0,0,0,0,83264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5310,0,0,0,0,0,0,0,0,0,7645,0,0,4258,0,4258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219632,0,0,0,0,0,0,0,0,0,4,39246
64084,3/31/2026 0:00:00,18312,Subm,0,0,94801583,117898605,4092315,4102215,0,0,303700,0,0,42117282,32042048,625074,278890,512060,244506,0,0,5011,3247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84704,0,0,212869,126513,407849,133060,0,667422,129,393034,2388545,0,1067293,31809,256092,161558,0,449459,22,4914217,490931,660995,903288,178453,2233667,14,524857,119421,236811,73951,0,430183,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4231,0,0,0,0,0,0,0,0,0,0,0,0,0,3634957,0,21038,7054608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14685,301521702,0,0,0,0,661,18754209,0,10125547,-7428,0,49939519,1612766,24210855,16577241,42400862,0,0,6,56390
64089,3/31/2026 0:00:00,18317,WISE,1300000,0,1724306,1300000,0,41795,0,0,0,0,0,69630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102266,0,0,0,0,0,0,0,0,0,0,0
64103,3/31/2026 0:00:00,18331,Subm,12948000,0,19441698,0,0,148287,0,0,0,0,0,603903,0,32058,3400,56848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4869,0,0,111248,49345,110939,0,0,160284,11,17170,113479,0,0,0,0,20455,0,20455,1,0,0,0,0,0,0,0,206061,0,27248,0,0,27248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184863,97698,0,653263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,471977,0,0,0,0,0,0,0,987028,0,0,0,0,0,0,0,0,0,0,0
64108,3/31/2026 0:00:00,18336,Subm,800000,0,1358221,0,0,437,0,0,0,0,0,11161,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2476,0,705,0,0,705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17440,0,0,0,0,0,0,0,0,0,0,0
64110,3/31/2026 0:00:00,18338,Subm,0,0,20909232,32405455,0,600000,0,0,280204,0,0,5738499,0,11575,6,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27050,0,0,39069,5000,434,0,0,5434,2,34489,513830,0,21127,10152,8575,0,0,18727,2,0,0,0,0,0,0,0,83510,97729,0,39760,0,137489,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688250,0,0,593559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3137,30957816,0,0,0,0,59,923105,0,1464761,0,0,0,0,0,0,0,0,0,0,0
64122,3/31/2026 0:00:00,18350,Subm,2495000,3568,10073394,5519280,200151,310003,0,0,25110,0,0,707055,0,17810,12571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18801,0,0,37954,16347,7710,0,0,24057,8,43569,131835,0,13856,0,0,0,0,0,0,0,0,0,0,0,0,0,107806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210552,0,0,68412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,10174055,0,0,0,0,0,0,0,759693,0,0,0,0,0,0,0,0,0,0,0
64131,3/31/2026 0:00:00,18359,Subm,0,72702,722135774,1581977698,224099018,225099018,0,231557,2469120,0,0,125751678,49318019,4825828,1813271,537965,71980,4296,3866,257838,12485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2311590,0,0,3539137,1695660,4285872,37006,1420,6019958,710,712605,3703466,0,1491355,245347,472646,52411,36642,807046,43,17862550,1420869,3076791,1667725,1413328,7578713,80,4279700,1018380,1372041,1850144,851125,5091690,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10830992,3901448,14732440,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11107917,17499151,0,27714823,14732441,0,0,0,0,0,0,0,22000000,87692,0,0,0,0,0,0,0,0,92808,1918019363,0,0,0,0,21887,114484651,0,92434724,0,0,2440590830,0,526705742,16359140,543064882,0,0,331,3839119
64140,3/31/2026 0:00:00,18368,WISE,0,0,11416912,9856128,1055982,1055982,0,0,0,0,0,3634866,0,13266,3839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5687,1295,0,2773,0,4068,2,1449,296666,0,58635,0,16488,44380,0,60868,4,845445,32247,62312,0,0,94559,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331657,5492,0,830925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3714,21417389,0,0,0,0,64,532691,0,915127,0,0,0,0,0,0,0,0,0,0,0
64144,3/31/2026 0:00:00,18372,WISE,0,0,10695429,21703703,199300,199300,0,0,0,0,0,4294575,0,3607,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20288,0,0,2866,0,8881,0,0,8881,3,0,8430,0,0,0,0,0,0,0,0,0,92689,0,0,0,92689,1,0,136015,0,0,26273,162288,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257422,0,0,113334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,862461,0,928672,0,0,0,0,0,0,0,0,0,0,0
64145,3/31/2026 0:00:00,18373,Subm,17472000,0,21607205,0,0,294400,0,0,0,0,0,520518,0,5774,3882,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,32722,8249,398,0,41369,6,91450,9441,0,859669,0,0,0,0,0,0,210336,0,24982,0,0,24982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133613,0,0,272874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,10191242,0,0,0,0,68,837700,0,764405,0,0,0,0,0,0,0,0,0,0,0
64166,3/31/2026 0:00:00,18394,WISE,0,0,226447752,12969267,8809599,8809599,0,297363,656751,75413,7401733,143976675,253237171,453986,38916,36280,4557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222367,7874,178368,0,0,174622,117598,62846,0,0,180444,53,365248,1232667,0,1886744,731945,781700,537891,0,2051536,24,531965,35427,79587,327983,319099,762096,6,883824,293967,538932,359810,312160,1504869,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4468930,0,4468930,1,0,0,0,0,0,0,0,239809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3963006,0,0,3963006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2955220,12420,0,4894754,8431936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12912,245143453,35,2380177,0,0,2172,206434597,0,16551098,0,0,88963,26816979,200234375,148898426,375949780,0,0,16,5200563
64168,3/31/2026 0:00:00,18396,Subm,10452000,0,15579839,40165491,464400,598884,0,0,0,0,0,6076552,0,20308,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28018,0,0,22666,1829,3111,11664,0,16604,8,1020,30564,0,39722,0,0,29990,0,29990,1,388173,0,0,0,0,0,0,0,74268,0,9830,0,84098,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135699,100518,0,404554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,3421923,0,0,0,0,0,0,0,1439086,0,0,0,0,0,0,0,0,0,0,0
64169,3/31/2026 0:00:00,18397,Subm,17000000,0,27231937,9035863,165700,314110,0,0,131092,0,0,2758242,0,70109,6065,5495,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7353,0,0,63312,23401,90309,67799,119650,301159,83,48095,204700,0,89198,26194,45098,270710,31752,373754,17,1153558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119872,557937,30490,0,588427,13,0,0,0,0,0,0,0,0,0,9130,0,47840,56970,2,309743,30589,0,3054098,645397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099532,0,0,0,0,0,0,0,0,0,0,0
64171,3/31/2026 0:00:00,18399,Subm,0,0,57742798,33055115,8549634,9244327,0,80500,151273,0,541980,47733219,95872195,638467,9287,1046014,121501,0,0,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197193,0,12230,424839,163105,419660,274203,22214,879182,228,50930,262345,0,1832695,937787,1456433,582535,42963,3019718,86,2235690,0,85190,637266,3094041,3816497,8,1700597,365034,666536,1226072,1289669,3547311,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988624,140724,0,14239154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,53873980,1648,45749023,0,0,1325,27251669,341199,10016474,18769,0,100781257,0,109015373,0,109015373,0,0,8,548889
64186,3/31/2026 0:00:00,18414,Subm,2445000,0,3554240,1200000,0,5000,0,0,0,0,0,65716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137229,0,0,0,0,0,0,0,0,0,0,0
64191,3/31/2026 0:00:00,18419,Subm,8000000,0,14805609,0,0,325470,0,0,0,0,0,1056611,0,134,832,0,3112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4686,0,0,8109,7903,51482,0,0,59385,6,0,77245,0,287905,23293,10270,63473,54981,152017,8,521604,0,150239,85372,19686,255297,4,114717,49160,55001,0,18965,123126,4,0,0,49995,0,0,49995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287517,0,0,287517,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80122,0,38245,0,38245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162287,0,0,946223,375758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2965,58418796,0,0,0,0,244,3206518,0,1833290,0,0,0,0,0,0,0,0,0,0,0
64199,3/31/2026 0:00:00,18427,Subm,5245000,0,32491201,28231754,4112539,4598639,0,0,0,0,0,4145871,736227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14259,0,0,36054,0,7205,6876,0,14081,3,4397,25338,0,0,12667,8313,0,0,20980,3,196019,0,0,0,0,0,0,317670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56661,15223,0,91375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119465,11663374,0,0,0,0,0,0,0,1242162,0,0,0,0,0,0,0,0,0,0,0
64203,3/31/2026 0:00:00,18431,Subm,0,0,37843124,21947840,8357642,8357642,0,0,179224,0,0,19070622,36179056,192112,46823,1060,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126469,0,0,161819,45506,87530,14007,0,147043,93,71789,524175,0,46209,0,0,34780,0,34780,1,873817,0,88389,0,0,88389,1,506253,20726,102666,0,0,123392,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582905,0,1582905,1,0,0,0,0,0,0,0,0,0,0,1567085,0,1567085,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788665,1186119,0,4386440,3133295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11756,197843716,0,0,0,0,0,0,0,7654545,0,0,135517319,607111,40965272,9762772,51335155,0,0,1,2240
64208,3/31/2026 0:00:00,18436,Subm,0,0,997927,0,0,19300,0,0,0,0,0,33481,0,0,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41057,0,8629,5215,355,14199,8,0,17652,0,30989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72176,0,0,0,0,0,0,0,0,0,0,0
64212,3/31/2026 0:00:00,18440,WISE,249000,0,8693786,11858589,600000,600000,0,0,19300,0,0,229056,0,9273,2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4704,0,0,0,0,0,0,0,3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3177,0,0,0,44713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301813,0,0,0,0,0,0,0,0,0,0,0
64222,3/31/2026 0:00:00,18450,WISE,4818000,0,5894151,0,0,85200,0,0,0,0,0,40181,0,2414,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,1876,2076,0,1846,5798,4,0,0,0,0,0,4732,1160,8184,14076,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876,0,0,15609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68877,0,0,0,0,0,0,0,0,0,0,0
